Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
1.5249e-01,0.02875
1.5252e-01,0.0327031
1.5255e-01,0.0333594
1.5258e-01,0.0321016
1.5262e-01,0.03
1.5265e-01,0.029
1.5268e-01,0.0306484
1.5271e-01,0.0314766
1.5274e-01,0.0299453
1.5278e-01,0.0377812
1.5281e-01,0.0346094
1.5284e-01,0.0307187
1.5287e-01,0.0296484
1.5290e-01,0.0286953
1.5294e-01,0.0295547
1.5297e-01,0.0286016
1.5300e-01,0.03
1.5303e-01,0.0286875
1.5306e-01,0.0288359
1.5310e-01,0.0295
1.5313e-01,0.028875
1.5316e-01,0.0290078
1.5319e-01,0.0287656
1.5322e-01,0.0294531
1.5326e-01,0.0288594
1.5329e-01,0.0284531
1.5332e-01,0.0279922
1.5335e-01,0.0299062
1.5338e-01,0.0300156
1.5342e-01,0.0307187
1.5345e-01,0.0297187
1.5348e-01,0.0304141
1.5351e-01,0.0304531
1.5354e-01,0.0307422
1.5358e-01,0.0291172
1.5361e-01,0.0310781
1.5364e-01,0.0297656
1.5367e-01,0.0317109
1.5370e-01,0.0324453
1.5374e-01,0.0308594
1.5377e-01,0.0286562
1.5380e-01,0.0326562
1.5383e-01,0.0325391
1.5386e-01,0.0319922
1.5390e-01,0.0319531
1.5393e-01,0.0326406
1.5396e-01,0.0321484
1.5399e-01,0.0308281
1.5402e-01,0.0298594
1.5406e-01,0.0314141
1.5409e-01,0.0311562
1.5412e-01,0.0299141
1.5415e-01,0.0301016
1.5418e-01,0.0299062
1.5422e-01,0.0298906
1.5425e-01,0.0302344
1.5428e-01,0.0310859
1.5431e-01,0.0311016
1.5434e-01,0.0315703
1.5438e-01,0.0325859
1.5441e-01,0.0305
1.5444e-01,0.0331875
1.5447e-01,0.0315078
1.5450e-01,0.0334141
1.5454e-01,0.0350625
1.5457e-01,0.0370625
1.5460e-01,0.0353125
1.5463e-01,0.0327578
1.5466e-01,0.0355156
1.5470e-01,0.0361016
1.5473e-01,0.0335547
1.5476e-01,0.0364687
1.5479e-01,0.037
1.5482e-01,0.0405703
1.5486e-01,0.0368828
1.5489e-01,0.0371641
1.5492e-01,0.0403203
1.5495e-01,0.0404687
1.5498e-01,0.040375
1.5502e-01,0.0413203
1.5505e-01,0.0415469
1.5508e-01,0.0413281
1.5511e-01,0.0424141
1.5514e-01,0.0435547
1.5518e-01,0.0413437
1.5521e-01,0.0412969
1.5524e-01,0.0411406
1.5527e-01,0.0459297
1.5530e-01,0.0500781
1.5534e-01,0.0458359
1.5537e-01,0.0447422
1.5540e-01,0.0472266
1.5543e-01,0.0526016
1.5546e-01,0.0509766
1.5550e-01,0.0508984
1.5553e-01,0.0492109
1.5556e-01,0.0495469
1.5559e-01,0.0493672
1.5562e-01,0.05125
1.5566e-01,0.0530469
1.5569e-01,0.0541016
1.5572e-01,0.0542812
1.5575e-01,0.0547344
1.5578e-01,0.0535703
1.5582e-01,0.0534297
1.5585e-01,0.0526875
1.5588e-01,0.0530156
1.5591e-01,0.0555469
1.5594e-01,0.0569609
1.5598e-01,0.0540469
1.5601e-01,0.0582656
1.5604e-01,0.0648359
1.5607e-01,0.0697891
1.5610e-01,0.0668594
1.5614e-01,0.0669687
1.5617e-01,0.0674453
1.5620e-01,0.0701641
1.5623e-01,0.0663984
1.5626e-01,0.0623437
1.5630e-01,0.066375
1.5633e-01,0.0651016
1.5636e-01,0.0693359
1.5639e-01,0.0691797
1.5642e-01,0.0692578
1.5646e-01,0.0713281
1.5649e-01,0.0747969
1.5652e-01,0.0789609
1.5655e-01,0.0811406
1.5658e-01,0.0814922
1.5662e-01,0.0814922
1.5665e-01,0.0817266
1.5668e-01,0.0845937
1.5671e-01,0.0853203
1.5674e-01,0.0867578
1.5678e-01,0.0918516
1.5681e-01,0.093875
1.5684e-01,0.0965312
1.5687e-01,0.0947344
1.5690e-01,0.102914
1.5694e-01,0.105852
1.5697e-01,0.107867
1.5700e-01,0.111289
1.5703e-01,0.109016
1.5706e-01,0.100258
1.5710e-01,0.111945
1.5713e-01,0.12382
1.5716e-01,0.124992
1.5719e-01,0.122562
1.5722e-01,0.123133
1.5726e-01,0.119992
1.5729e-01,0.123172
1.5732e-01,0.131984
1.5735e-01,0.1365
1.5738e-01,0.132562
1.5742e-01,0.146719
1.5745e-01,0.148508
1.5748e-01,0.152609
1.5751e-01,0.147914
1.5754e-01,0.151117
1.5758e-01,0.151758
1.5761e-01,0.153937
1.5764e-01,0.148383
1.5767e-01,0.155477
1.5770e-01,0.16243
1.5774e-01,0.162516
1.5777e-01,0.167195
1.5780e-01,0.174844
1.5783e-01,0.176484
1.5786e-01,0.187289
1.5790e-01,0.196125
1.5793e-01,0.20268
1.5796e-01,0.207805
1.5799e-01,0.206914
1.5802e-01,0.207234
1.5806e-01,0.223234
1.5809e-01,0.220891
1.5812e-01,0.230023
1.5815e-01,0.244953
1.5818e-01,0.246203
1.5822e-01,0.254812
1.5825e-01,0.248812
1.5828e-01,0.25082
1.5831e-01,0.265219
1.5834e-01,0.261164
1.5838e-01,0.254344
1.5841e-01,0.261555
1.5844e-01,0.271414
1.5847e-01,0.271234
1.5850e-01,0.265437
1.5854e-01,0.261
1.5857e-01,0.254133
1.5860e-01,0.252664
1.5863e-01,0.249781
1.5866e-01,0.232008
1.5870e-01,0.220648
1.5873e-01,0.217367
1.5876e-01,0.2085
1.5879e-01,0.191336
1.5882e-01,0.184211
1.5886e-01,0.169625
1.5889e-01,0.158836
1.5892e-01,0.148859
1.5895e-01,0.141172
1.5898e-01,0.141125
1.5902e-01,0.132
1.5905e-01,0.115562
1.5908e-01,0.107352
1.5911e-01,0.104914
1.5914e-01,0.0944609
1.5918e-01,0.0906406
1.5921e-01,0.0886562
1.5924e-01,0.0839062
1.5927e-01,0.0774766
1.5930e-01,0.0767656
1.5934e-01,0.0746484
1.5937e-01,0.0761406
1.5940e-01,0.0802266
1.5943e-01,0.0783047
1.5946e-01,0.0794766
1.5950e-01,0.0782656
1.5953e-01,0.0778359
1.5956e-01,0.0753594
1.5959e-01,0.0716953
1.5962e-01,0.06575
1.5966e-01,0.0690781
1.5969e-01,0.0702891
1.5972e-01,0.0733984
1.5975e-01,0.0663437
1.5978e-01,0.0689062
1.5982e-01,0.0684141
1.5985e-01,0.0677734
1.5988e-01,0.0655937
1.5991e-01,0.0665859
1.5994e-01,0.0685703
1.5998e-01,0.0636484
1.6001e-01,0.0611484
1.6004e-01,0.0601328
1.6007e-01,0.0625156
1.6010e-01,0.0575859
1.6014e-01,0.0596797
1.6017e-01,0.0580625
1.6020e-01,0.0631875
1.6023e-01,0.0595625
1.6026e-01,0.0541328
1.6030e-01,0.0489219
1.6033e-01,0.0522266
1.6036e-01,0.0506484
1.6039e-01,0.0502187
1.6042e-01,0.0468437
1.6046e-01,0.0492891
1.6049e-01,0.0415156
1.6052e-01,0.0396172
1.6055e-01,0.0376328
1.6058e-01,0.0415703
1.6062e-01,0.0397187
1.6065e-01,0.0404141
1.6068e-01,0.0387344
1.6071e-01,0.0368984
1.6074e-01,0.0354922
1.6078e-01,0.0355469
1.6081e-01,0.0351328
1.6084e-01,0.0337812
1.6087e-01,0.0360937
1.6090e-01,0.0374922
1.6094e-01,0.0376953
1.6097e-01,0.0356016
1.6100e-01,0.0348125
1.6103e-01,0.0351172
1.6106e-01,0.0360391
1.6110e-01,0.0335078
1.6113e-01,0.0317812
1.6116e-01,0.0302891
1.6119e-01,0.0335547
1.6122e-01,0.0346953
1.6126e-01,0.0345469
1.6129e-01,0.0379062
1.6132e-01,0.0383203
1.6135e-01,0.0375859
1.6138e-01,0.0369844
1.6142e-01,0.0383828
1.6145e-01,0.0355859
1.6148e-01,0.037625
1.6151e-01,0.0383203
1.6154e-01,0.037875
1.6158e-01,0.0378047
1.6161e-01,0.0380469
1.6164e-01,0.0387266
1.6167e-01,0.0341719
1.6170e-01,0.0346328
1.6174e-01,0.0358437
1.6177e-01,0.0344375
1.6180e-01,0.0350703
1.6183e-01,0.0359297
1.6186e-01,0.0344766
1.6190e-01,0.0343516
1.6193e-01,0.0325
1.6196e-01,0.0337422
1.6199e-01,0.0354141
1.6202e-01,0.0334844
1.6206e-01,0.0312578
1.6209e-01,0.0324609
1.6212e-01,0.0328984
1.6215e-01,0.0331719
1.6218e-01,0.0324062
1.6222e-01,0.0314687
1.6225e-01,0.0343672
1.6228e-01,0.0335391
1.6231e-01,0.0338672
1.6234e-01,0.0320703
1.6238e-01,0.0346016
1.6241e-01,0.0340781
1.6244e-01,0.0362422
1.6247e-01,0.034375
1.6250e-01,0.0342344
1.6254e-01,0.0344453
1.6257e-01,0.0337656
1.6260e-01,0.0327109
1.6263e-01,0.0344453
1.6266e-01,0.0342266
1.6270e-01,0.0342734
1.6273e-01,0.0352187
1.6276e-01,0.0372109
1.6279e-01,0.0380312
1.6282e-01,0.0399062
1.6286e-01,0.0396797
1.6289e-01,0.0403906
1.6292e-01,0.0391641
1.6295e-01,0.0375469
1.6298e-01,0.0374453
1.6302e-01,0.0390078
1.6305e-01,0.0459766
1.6308e-01,0.0463125
1.6311e-01,0.0430547
1.6314e-01,0.0422969
1.6318e-01,0.0451797
1.6321e-01,0.0451484
1.6324e-01,0.0437187
1.6327e-01,0.0434297
1.6330e-01,0.0415859
1.6334e-01,0.0421953
1.6337e-01,0.0406875
1.6340e-01,0.0409687
1.6343e-01,0.045875
1.6346e-01,0.0453594
1.6350e-01,0.0471719
1.6353e-01,0.0464141
1.6356e-01,0.0473672
1.6359e-01,0.0457578
1.6362e-01,0.043375
1.6366e-01,0.0420937
1.6369e-01,0.0420547
1.6372e-01,0.0422891
1.6375e-01,0.0438281
1.6378e-01,0.0439375
1.6382e-01,0.0413906
1.6385e-01,0.0398359
1.6388e-01,0.0376328
1.6391e-01,0.0356641
1.6394e-01,0.0362422
1.6398e-01,0.0355703
1.6401e-01,0.0377109
1.6404e-01,0.0350937
1.6407e-01,0.0346953
1.6410e-01,0.0381953
1.6414e-01,0.0429375
1.6417e-01,0.0376641
1.6420e-01,0.0376094
1.6423e-01,0.0370703
1.6426e-01,0.0332266
1.6430e-01,0.0351641
1.6433e-01,0.0345
1.6436e-01,0.03425
1.6439e-01,0.0325156
1.6442e-01,0.0326562
1.6446e-01,0.0361641
1.6449e-01,0.0356953
1.6452e-01,0.0360078
1.6455e-01,0.0344219
1.6458e-01,0.0330703
1.6462e-01,0.0380391
1.6465e-01,0.0382109
1.6468e-01,0.0368047
1.6471e-01,0.0381406
1.6474e-01,0.0377109
1.6478e-01,0.0349922
1.6481e-01,0.0337266
1.6484e-01,0.0372734
1.6487e-01,0.0373828
1.6490e-01,0.0373516
1.6494e-01,0.0353906
1.6497e-01,0.0390234
1.6500e-01,0.038875
1.6503e-01,0.0350859
1.6506e-01,0.0378594
1.6510e-01,0.0393906
1.6513e-01,0.0409297
1.6516e-01,0.0386406
1.6519e-01,0.0367344
1.6522e-01,0.0376562
1.6526e-01,0.0374922
1.6529e-01,0.0402578
1.6532e-01,0.0432969
1.6535e-01,0.0423047
1.6538e-01,0.0406641
1.6542e-01,0.0423906
1.6545e-01,0.0406484
1.6548e-01,0.0412187
1.6551e-01,0.0432344
1.6554e-01,0.0436641
1.6558e-01,0.0458828
1.6561e-01,0.043
1.6564e-01,0.0447812
1.6567e-01,0.0465391
1.6570e-01,0.0492578
1.6574e-01,0.0526797
1.6577e-01,0.0522031
1.6580e-01,0.0533281
1.6583e-01,0.0495234
1.6586e-01,0.0477266
1.6590e-01,0.0489531
1.6593e-01,0.0464766
1.6596e-01,0.0456016
1.6599e-01,0.0477422
1.6602e-01,0.0492969
1.6606e-01,0.0479687
1.6609e-01,0.0501719
1.6612e-01,0.0515391
1.6615e-01,0.0515625
1.6618e-01,0.0537656
1.6622e-01,0.0507187
1.6625e-01,0.0527578
1.6628e-01,0.0505859
1.6631e-01,0.0468906
1.6634e-01,0.0441875
1.6638e-01,0.0442422
1.6641e-01,0.0453281
1.6644e-01,0.0456719
1.6647e-01,0.0481406
1.6650e-01,0.0460469
1.6654e-01,0.0455937
1.6657e-01,0.0428437
1.6660e-01,0.0409141
1.6663e-01,0.0407422
1.6666e-01,0.0406641
1.6670e-01,0.042375
1.6673e-01,0.0455781
1.6676e-01,0.0421328
1.6679e-01,0.0423594
1.6682e-01,0.0444062
1.6686e-01,0.0478594
1.6689e-01,0.0489297
1.6692e-01,0.0478203
1.6695e-01,0.0465469
1.6698e-01,0.0469922
1.6702e-01,0.0478906
1.6705e-01,0.0508906
1.6708e-01,0.0500625
1.6711e-01,0.0529062
1.6714e-01,0.0497734
1.6718e-01,0.0494609
1.6721e-01,0.0503281
1.6724e-01,0.0485312
1.6727e-01,0.0531875
1.6730e-01,0.0547656
1.6734e-01,0.0533984
1.6737e-01,0.0505859
1.6740e-01,0.0504844
1.6743e-01,0.0515781
1.6746e-01,0.0524375
1.6750e-01,0.0580391
1.6753e-01,0.0562344
1.6756e-01,0.05225
1.6759e-01,0.0574219
1.6762e-01,0.0589531
1.6766e-01,0.0629766
1.6769e-01,0.0606562
1.6772e-01,0.0652656
1.6775e-01,0.0673984
1.6778e-01,0.0635078
1.6782e-01,0.0610937
1.6785e-01,0.0612891
1.6788e-01,0.0621094
1.6791e-01,0.0627578
1.6794e-01,0.0645469
1.6798e-01,0.063
1.6801e-01,0.0589453
1.6804e-01,0.0632656
1.6807e-01,0.0653594
1.6810e-01,0.0730234
1.6814e-01,0.0704375
1.6817e-01,0.0721641
1.6820e-01,0.0714609
1.6823e-01,0.0801953
1.6826e-01,0.0828125
1.6830e-01,0.0834141
1.6833e-01,0.0877969
1.6836e-01,0.0949297
1.6839e-01,0.0960469
1.6842e-01,0.0984375
1.6846e-01,0.0984062
1.6849e-01,0.103742
1.6852e-01,0.104875
1.6855e-01,0.105195
1.6858e-01,0.111648
1.6862e-01,0.114328
1.6865e-01,0.119156
1.6868e-01,0.124469
1.6871e-01,0.132852
1.6874e-01,0.143437
1.6878e-01,0.154031
1.6881e-01,0.162586
1.6884e-01,0.168602
1.6887e-01,0.172758
1.6890e-01,0.172836
1.6894e-01,0.183102
1.6897e-01,0.18532
1.6900e-01,0.201969
1.6903e-01,0.210492
1.6906e-01,0.211773
1.6910e-01,0.223906
1.6913e-01,0.228172
1.6916e-01,0.231375
1.6919e-01,0.243961
1.6922e-01,0.244156
1.6926e-01,0.251328
1.6929e-01,0.242219
1.6932e-01,0.255359
1.6935e-01,0.251492
1.6938e-01,0.249508
1.6942e-01,0.243273
1.6945e-01,0.239109
1.6948e-01,0.237406
1.6951e-01,0.232211
1.6954e-01,0.227422
1.6958e-01,0.218148
1.6961e-01,0.211359
1.6964e-01,0.196383
1.6967e-01,0.185711
1.6970e-01,0.18282
1.6974e-01,0.167047
1.6977e-01,0.154727
1.6980e-01,0.142437
1.6983e-01,0.126172
1.6986e-01,0.127039
1.6990e-01,0.12343
1.6993e-01,0.110445
1.6996e-01,0.0986094
1.6999e-01,0.0926719
1.7002e-01,0.0925234
1.7006e-01,0.0818125
1.7009e-01,0.0811641
1.7012e-01,0.0723359
1.7015e-01,0.0688047
1.7018e-01,0.0604531
1.7022e-01,0.0567734
1.7025e-01,0.0531094
1.7028e-01,0.0539141
1.7031e-01,0.0502422
1.7034e-01,0.0466719
1.7038e-01,0.0447109
1.7041e-01,0.0425859
1.7044e-01,0.0420234
1.7047e-01,0.0421328
1.7050e-01,0.0431641
1.7054e-01,0.041
1.7057e-01,0.0384922
1.7060e-01,0.0391172
1.7063e-01,0.0402812
1.7066e-01,0.0412734
1.7070e-01,0.0385859
1.7073e-01,0.0369297
1.7076e-01,0.0388906
1.7079e-01,0.0382969
1.7082e-01,0.0369453
1.7086e-01,0.0391719
1.7089e-01,0.0376875
1.7092e-01,0.0365078
1.7095e-01,0.0358125
1.7098e-01,0.03575
1.7102e-01,0.0360391
1.7105e-01,0.0345937
1.7108e-01,0.0363906
1.7111e-01,0.0359141
1.7114e-01,0.0376562
1.7118e-01,0.0437656
1.7121e-01,0.0438203
1.7124e-01,0.0427656
1.7127e-01,0.0416953
1.7130e-01,0.0401953
1.7134e-01,0.0405625
1.7137e-01,0.0423125
1.7140e-01,0.0426875
1.7143e-01,0.0458594
1.7146e-01,0.0524844
1.7150e-01,0.0524375
1.7153e-01,0.0495234
1.7156e-01,0.0482109
1.7159e-01,0.0451016
1.7162e-01,0.0453984
1.7166e-01,0.0460469
1.7169e-01,0.0461562
1.7172e-01,0.0466172
1.7175e-01,0.0469219
1.7178e-01,0.049625
1.7182e-01,0.0467656
1.7185e-01,0.0498203
1.7188e-01,0.0554219
1.7191e-01,0.0568047
1.7194e-01,0.0551797
1.7198e-01,0.0552891
1.7201e-01,0.0543594
1.7204e-01,0.0546797
1.7207e-01,0.0555781
1.7210e-01,0.0557422
1.7214e-01,0.0598672
1.7217e-01,0.0568203
1.7220e-01,0.0571719
1.7223e-01,0.0566797
1.7226e-01,0.0626562
1.7230e-01,0.061875
1.7233e-01,0.0641328
1.7236e-01,0.0647266
1.7239e-01,0.0659531
1.7242e-01,0.0652812
1.7246e-01,0.0632891
1.7249e-01,0.0655859
1.7252e-01,0.0627187
1.7255e-01,0.0629297
1.7258e-01,0.0659609
1.7262e-01,0.0618437
1.7265e-01,0.0572109
1.7268e-01,0.0627266
1.7271e-01,0.057
1.7274e-01,0.0587422
1.7278e-01,0.0535625
1.7281e-01,0.0565781
1.7284e-01,0.0516719
1.7287e-01,0.0466875
1.7290e-01,0.0490312
1.7294e-01,0.0468906
1.7297e-01,0.0435937
1.7300e-01,0.0443437
1.7303e-01,0.0421875
1.7306e-01,0.0385234
1.7310e-01,0.03725
1.7313e-01,0.0372969
1.7316e-01,0.0347656
1.7319e-01,0.0348594
1.7322e-01,0.0356094
1.7326e-01,0.0326641
1.7329e-01,0.0297578
1.7332e-01,0.0325469
1.7335e-01,0.0315859
1.7338e-01,0.0347578
1.7342e-01,0.0334297
1.7345e-01,0.0336719
1.7348e-01,0.0323516
1.7351e-01,0.0324687
1.7354e-01,0.0311406
1.7358e-01,0.0332266
1.7361e-01,0.0344766
1.7364e-01,0.0341953
1.7367e-01,0.0345391
1.7370e-01,0.0348984
1.7374e-01,0.0341094
1.7377e-01,0.0328828
1.7380e-01,0.0314141
1.7383e-01,0.0313594
1.7386e-01,0.0321562
1.7390e-01,0.0318125
1.7393e-01,0.0342969
1.7396e-01,0.0331094
1.7399e-01,0.0314609
1.7402e-01,0.0308594
1.7406e-01,0.0324922
1.7409e-01,0.032125
1.7412e-01,0.0320078
1.7415e-01,0.0359297
1.7418e-01,0.0353906
1.7422e-01,0.0331484
1.7425e-01,0.0321953
1.7428e-01,0.0306016
1.7431e-01,0.0302422
1.7434e-01,0.0321953
1.7438e-01,0.033875
1.7441e-01,0.0379844
1.7444e-01,0.038
1.7447e-01,0.0374141
1.7450e-01,0.0360625
1.7454e-01,0.033375
1.7457e-01,0.0337266
1.7460e-01,0.0333203
1.7463e-01,0.0331328
1.7466e-01,0.0344453
1.7470e-01,0.0330234
1.7473e-01,0.0325234
1.7476e-01,0.0315859
1.7479e-01,0.0311641
1.7482e-01,0.0302812
1.7486e-01,0.0310391
1.7489e-01,0.0300703
1.7492e-01,0.0286406
1.7495e-01,0.0280547
1.7498e-01,0.0274062
1.7502e-01,0.0275469
1.7505e-01,0.0266172
1.7508e-01,0.0280547
1.7511e-01,0.0312031
1.7514e-01,0.0313516
1.7518e-01,0.0291484
1.7521e-01,0.0279141
1.7524e-01,0.0262266
1.7527e-01,0.0266016
1.7530e-01,0.0285391
1.7534e-01,0.0315156
1.7537e-01,0.0329141
1.7540e-01,0.0318906
1.7543e-01,0.0305625
1.7546e-01,0.0309219
1.7550e-01,0.031625
1.7553e-01,0.0311641
1.7556e-01,0.03025
1.7559e-01,0.0304062
1.7562e-01,0.0302344
1.7566e-01,0.0289766
1.7569e-01,0.0277031
1.7572e-01,0.0314219
1.7575e-01,0.0338437
1.7578e-01,0.0313828
1.7582e-01,0.0323359
1.7585e-01,0.0352891
1.7588e-01,0.0317812
1.7591e-01,0.0291094
1.7594e-01,0.0300312
1.7598e-01,0.03275
1.7601e-01,0.0316016
1.7604e-01,0.0326875
1.7607e-01,0.0319062
1.7610e-01,0.0295625
1.7614e-01,0.0279922
1.7617e-01,0.0292422
1.7620e-01,0.0284687
1.7623e-01,0.0287891
1.7626e-01,0.0291641
1.7630e-01,0.0301172
1.7633e-01,0.0296328
1.7636e-01,0.0301406
1.7639e-01,0.0285469
1.7642e-01,0.0282891
1.7646e-01,0.0270312
1.7649e-01,0.02925
1.7652e-01,0.0285625
1.7655e-01,0.0291016
1.7658e-01,0.0289453
1.7662e-01,0.0304766
1.7665e-01,0.0357969
1.7668e-01,0.0339062
1.7671e-01,0.0320703
1.7674e-01,0.0319922
1.7678e-01,0.0312578
1.7681e-01,0.0288594
1.7684e-01,0.0307812
1.7687e-01,0.0312031
1.7690e-01,0.0296172
1.7694e-01,0.0326562
1.7697e-01,0.0334141
1.7700e-01,0.0311641
1.7703e-01,0.0302812
1.7706e-01,0.0310625
1.7710e-01,0.0307656
1.7713e-01,0.0306172
1.7716e-01,0.0302187
1.7719e-01,0.0292656
1.7722e-01,0.0281875
1.7726e-01,0.02925
1.7729e-01,0.0291719
1.7732e-01,0.0289453
1.7735e-01,0.0274219
1.7738e-01,0.0270234
1.7742e-01,0.0274844
1.7745e-01,0.0292891
1.7748e-01,0.0310937
1.7751e-01,0.0394766
1.7754e-01,0.0353281
1.7758e-01,0.0358047
1.7761e-01,0.0321016
1.7764e-01,0.0301094
1.7767e-01,0.0297109
1.7770e-01,0.0288906
1.7774e-01,0.0294844
1.7777e-01,0.0300391
1.7780e-01,0.0300469
1.7783e-01,0.0281172
1.7786e-01,0.0257734
1.7790e-01,0.0274922
1.7793e-01,0.028125
1.7796e-01,0.0298516
1.7799e-01,0.0284375
1.7802e-01,0.0287969
1.7806e-01,0.0302969
1.7809e-01,0.0285937
1.7812e-01,0.0288516
1.7815e-01,0.0325859
1.7818e-01,0.0332969
1.7822e-01,0.0340234
1.7825e-01,0.0319844
1.7828e-01,0.0303281
1.7831e-01,0.0284531
1.7834e-01,0.0274531
1.7838e-01,0.0268984
1.7841e-01,0.0279687
1.7844e-01,0.0272187
1.7847e-01,0.0281172
1.7850e-01,0.0275391
1.7854e-01,0.0288437
1.7857e-01,0.0289297
1.7860e-01,0.0287344
1.7863e-01,0.0312344
1.7866e-01,0.0322891
1.7870e-01,0.0300234
1.7873e-01,0.0306406
1.7876e-01,0.0274844
1.7879e-01,0.0296875
1.7882e-01,0.0288906
1.7886e-01,0.0293047
1.7889e-01,0.0311875
1.7892e-01,0.0313516
1.7895e-01,0.0306406
1.7898e-01,0.0325234
1.7902e-01,0.0308594
1.7905e-01,0.031875
1.7908e-01,0.0311172
1.7911e-01,0.0334219
1.7914e-01,0.0317578
1.7918e-01,0.0321953
1.7921e-01,0.0319141
1.7924e-01,0.0323047
1.7927e-01,0.0333828
1.7930e-01,0.0316094
1.7934e-01,0.0317578
1.7937e-01,0.0327109
1.7940e-01,0.0325469
1.7943e-01,0.0337187
1.7946e-01,0.0339766
1.7950e-01,0.0318516
1.7953e-01,0.0330547
1.7956e-01,0.0344844
1.7959e-01,0.0343125
1.7962e-01,0.0347812
1.7966e-01,0.0351406
1.7969e-01,0.0355859
1.7972e-01,0.0359844
1.7975e-01,0.0330234
1.7978e-01,0.0311719
1.7982e-01,0.0336875
1.7985e-01,0.03375
1.7988e-01,0.031625
1.7991e-01,0.0320156
1.7994e-01,0.0323437
1.7998e-01,0.0351406
1.8001e-01,0.0331172
1.8004e-01,0.0358672
1.8007e-01,0.034625
1.8010e-01,0.0382266
1.8014e-01,0.0386016
1.8017e-01,0.0376797
1.8020e-01,0.0357031
1.8023e-01,0.0329844
1.8026e-01,0.0346094
1.8030e-01,0.0360547
1.8033e-01,0.0331875
1.8036e-01,0.0330234
1.8039e-01,0.0354531
1.8042e-01,0.0390469
1.8046e-01,0.0395859
1.8049e-01,0.0380703
1.8052e-01,0.0408516
1.8055e-01,0.0443281
1.8058e-01,0.0476016
1.8062e-01,0.0437266
1.8065e-01,0.0423594
1.8068e-01,0.0425703
1.8071e-01,0.0466875
1.8074e-01,0.0513672
1.8078e-01,0.0488437
1.8081e-01,0.0471719
1.8084e-01,0.0489922
1.8087e-01,0.0498203
1.8090e-01,0.0506094
1.8094e-01,0.0516641
1.8097e-01,0.0495156
1.8100e-01,0.0548906
1.8103e-01,0.0537031
1.8106e-01,0.0551172
1.8110e-01,0.0550859
1.8113e-01,0.0520312
1.8116e-01,0.0550391
1.8119e-01,0.0553828
1.8122e-01,0.0592656
1.8126e-01,0.0624609
1.8129e-01,0.0651797
1.8132e-01,0.0684375
1.8135e-01,0.0616406
1.8138e-01,0.0634844
1.8142e-01,0.0616875
1.8145e-01,0.0591953
1.8148e-01,0.0568516
1.8151e-01,0.0545547
1.8154e-01,0.0580781
1.8158e-01,0.0593828
1.8161e-01,0.0618125
1.8164e-01,0.0681016
1.8167e-01,0.0709922
1.8170e-01,0.0802812
1.8174e-01,0.0835391
1.8177e-01,0.0813594
1.8180e-01,0.0811719
1.8183e-01,0.0888281
1.8186e-01,0.0897891
1.8190e-01,0.0904375
1.8193e-01,0.0900625
1.8196e-01,0.0923359
1.8199e-01,0.0950625
1.8202e-01,0.0959609
1.8206e-01,0.0972812
1.8209e-01,0.0992734
1.8212e-01,0.104094
1.8215e-01,0.101727
1.8218e-01,0.102031
1.8222e-01,0.101117
1.8225e-01,0.106039
1.8228e-01,0.111789
1.8231e-01,0.11918
1.8234e-01,0.120687
1.8238e-01,0.124164
1.8241e-01,0.123703
1.8244e-01,0.125664
1.8247e-01,0.133172
1.8250e-01,0.128953
1.8254e-01,0.137297
1.8257e-01,0.151531
1.8260e-01,0.150719
1.8263e-01,0.1545
1.8266e-01,0.153406
1.8270e-01,0.152406
1.8273e-01,0.151711
1.8276e-01,0.156898
1.8279e-01,0.159586
1.8282e-01,0.165195
1.8286e-01,0.174344
1.8289e-01,0.181008
1.8292e-01,0.18882
1.8295e-01,0.185312
1.8298e-01,0.190437
1.8302e-01,0.194133
1.8305e-01,0.210859
1.8308e-01,0.218719
1.8311e-01,0.213852
1.8314e-01,0.228078
1.8318e-01,0.23057
1.8321e-01,0.239492
1.8324e-01,0.25932
1.8327e-01,0.263
1.8330e-01,0.262836
1.8334e-01,0.258164
1.8337e-01,0.260062
1.8340e-01,0.25682
1.8343e-01,0.265344
1.8346e-01,0.270047
1.8350e-01,0.268805
1.8353e-01,0.274219
1.8356e-01,0.268695
1.8359e-01,0.250195
1.8362e-01,0.239
1.8366e-01,0.235125
1.8369e-01,0.235211
1.8372e-01,0.230672
1.8375e-01,0.224484
1.8378e-01,0.209586
1.8382e-01,0.200141
1.8385e-01,0.184461
1.8388e-01,0.163914
1.8391e-01,0.156836
1.8394e-01,0.152031
1.8398e-01,0.143008
1.8401e-01,0.132883
1.8404e-01,0.119086
1.8407e-01,0.110898
1.8410e-01,0.107414
1.8414e-01,0.0961328
1.8417e-01,0.0844687
1.8420e-01,0.0822734
1.8423e-01,0.0763281
1.8426e-01,0.07225
1.8430e-01,0.0712187
1.8433e-01,0.0656953
1.8436e-01,0.0727656
1.8439e-01,0.0687422
1.8442e-01,0.06725
1.8446e-01,0.0662578
1.8449e-01,0.0673594
1.8452e-01,0.0717734
1.8455e-01,0.0689375
1.8458e-01,0.0685234
1.8462e-01,0.0654531
1.8465e-01,0.0685391
